station_id,stationname,date,daytype,rides
41000,Cermak-Chinatown,11/1/22,W,2101
41010,Rockwell,11/1/22,W,1013
41020,Logan Square,11/1/22,W,3808
41030,Polk,11/1/22,W,2236
41040,Kedzie-Cermak,11/1/22,W,712
41050,Linden,11/1/22,W,461
41060,Ashland-Orange,11/1/22,W,1169
41070,Kedzie-Lake,11/1/22,W,728
41080,47th-South Elevated,11/1/22,W,582
41090,Monroe/State,11/1/22,W,3534
41120,35-Bronzeville-IIT,11/1/22,W,1090
41130,Halsted-Orange,11/1/22,W,1790
41140,King Drive,11/1/22,W,245
41150,Kedzie-Midway,11/1/22,W,2422
41160,Clinton-Lake,11/1/22,W,2404
41170,Garfield-Dan Ryan,11/1/22,W,1599
41180,Kedzie-Brown,11/1/22,W,1190
41190,Jarvis,11/1/22,W,860
41200,Argyle,11/1/22,W,2376
41210,Wellington,11/1/22,W,1932
41220,Fullerton,11/1/22,W,9166
41230,47th-Dan Ryan,11/1/22,W,1333
41240,Addison-O'Hare,11/1/22,W,1564
41250,Central-Evanston,11/1/22,W,420
41260,Austin-Lake,11/1/22,W,1054
41270,43rd,11/1/22,W,547
41280,Jefferson Park,11/1/22,W,3980
41290,Kimball,11/1/22,W,2358
41300,Loyola,11/1/22,W,2997
41310,Paulina,11/1/22,W,1691
41320,Belmont-North Main,11/1/22,W,6447
41330,Montrose-O'Hare,11/1/22,W,1321
41340,LaSalle,11/1/22,W,1986
41350,Oak Park-Lake,11/1/22,W,703
41360,California-Lake,11/1/22,W,647
41380,Bryn Mawr,11/1/22,W,2113
41400,Roosevelt,11/1/22,W,6078
41410,Chicago/Milwaukee,11/1/22,W,2403
41420,Addison-North Main,11/1/22,W,3851
41430,87th,11/1/22,W,1963
41440,Addison-Brown,11/1/22,W,1284
41450,Chicago/State,11/1/22,W,6607
41460,Irving Park-Brown,11/1/22,W,1585
41480,Western-Brown,11/1/22,W,2053
41490,Harrison,11/1/22,W,2097
41500,Montrose-Brown,11/1/22,W,1269
41510,Morgan-Lake,11/1/22,W,2589
41660,Lake/State,11/1/22,W,8837
41670,Conservatory,11/1/22,W,543
41680,Oakton-Skokie,11/1/22,W,516
41690,Cermak-McCormick Place,11/1/22,W,852
41700,Washington/Wabash,11/1/22,W,6245
40010,Austin-Forest Park,11/2/22,W,891
40020,Harlem-Lake,11/2/22,W,1825
40030,Pulaski-Lake,11/2/22,W,698
40040,Quincy/Wells,11/2/22,W,4305
40050,Davis,11/2/22,W,1547
40060,Belmont-O'Hare,11/2/22,W,3195
40070,Jackson/Dearborn,11/2/22,W,3869
40080,Sheridan,11/2/22,W,2552
40090,Damen-Brown,11/2/22,W,1611
40100,Morse,11/2/22,W,2272
40120,35th/Archer,11/2/22,W,1963
40130,51st,11/2/22,W,548
40140,Dempster-Skokie,11/2/22,W,811
40150,Pulaski-Cermak,11/2/22,W,706
40160,LaSalle/Van Buren,11/2/22,W,1628
40170,Ashland-Lake,11/2/22,W,1933
40180,Oak Park-Forest Park,11/2/22,W,760
40190,Sox-35th-Dan Ryan,11/2/22,W,1790
40210,Damen-Cermak,11/2/22,W,1126
40220,Western-Forest Park,11/2/22,W,905
40230,Cumberland,11/2/22,W,1909
40240,79th,11/2/22,W,2869
40250,Kedzie-Homan-Forest Park,11/2/22,W,1012
40260,State/Lake,11/2/22,W,6936
40270,Main,11/2/22,W,512
40280,Central-Lake,11/2/22,W,1192
40290,Ashland/63rd,11/2/22,W,529
40300,Indiana,11/2/22,W,326
40310,Western-Orange,11/2/22,W,2492
40320,Division/Milwaukee,11/2/22,W,3482
40330,Grand/State,11/2/22,W,4281
40340,Berwyn,11/2/22,W,0
40350,UIC-Halsted,11/2/22,W,4775
40360,Southport,11/2/22,W,2021
40370,Washington/Dearborn,11/2/22,W,6724
40380,Clark/Lake,11/2/22,W,8811
40390,Forest Park,11/2/22,W,1376
40400,Noyes,11/2/22,W,574
40420,Cicero-Cermak,11/2/22,W,739
40430,Clinton-Forest Park,11/2/22,W,1740
40440,California-Cermak,11/2/22,W,991
40450,95th/Dan Ryan,11/2/22,W,4893
40460,Merchandise Mart,11/2/22,W,3980
40470,Racine,11/2/22,W,1231
40480,Cicero-Lake,11/2/22,W,603
40490,Grand/Milwaukee,11/2/22,W,1665
40510,Garfield-South Elevated,11/2/22,W,616
40520,Foster,11/2/22,W,483
40530,Diversey,11/2/22,W,3258
40540,Wilson,11/2/22,W,5063
40550,Irving Park-O'Hare,11/2/22,W,2214
40560,Jackson/State,11/2/22,W,4254
40570,California/Milwaukee,11/2/22,W,2982
40580,54th/Cermak,11/2/22,W,1542
40590,Damen/Milwaukee,11/2/22,W,3274
40600,Kostner,11/2/22,W,270
40610,Ridgeland,11/2/22,W,683
40630,Clark/Division,11/2/22,W,4299
40650,North/Clybourn,11/2/22,W,2761
40660,Armitage,11/2/22,W,2820
40670,Western/Milwaukee,11/2/22,W,3151
40680,Adams/Wabash,11/2/22,W,4618
40690,Dempster,11/2/22,W,459
40700,Laramie,11/2/22,W,678
40710,Chicago/Franklin,11/2/22,W,4072
40720,East 63rd-Cottage Grove,11/2/22,W,498
40730,Washington/Wells,11/2/22,W,4765
40740,Western-Cermak,11/2/22,W,794
40750,Harlem-O'Hare,11/2/22,W,1695
40760,Granville,11/2/22,W,2268
40770,Lawrence,11/2/22,W,0
40780,Central Park,11/2/22,W,658
40790,Monroe/Dearborn,11/2/22,W,3710
40800,Sedgwick,11/2/22,W,2440
40810,Medical Center,11/2/22,W,1924
40820,Rosemont,11/2/22,W,3434
40830,18th,11/2/22,W,1262
40840,South Boulevard,11/2/22,W,394
40850,Library,11/2/22,W,2896
40870,Francisco,11/2/22,W,929
40880,Thorndale,11/2/22,W,1593
40890,O'Hare Airport,11/2/22,W,6450
40900,Howard,11/2/22,W,3035
40910,63rd-Dan Ryan,11/2/22,W,1248
40920,Pulaski-Forest Park,11/2/22,W,905
40930,Midway Airport,11/2/22,W,5124
40940,Halsted/63rd,11/2/22,W,288
40960,Pulaski-Orange,11/2/22,W,3451
40970,Cicero-Forest Park,11/2/22,W,720
40980,Harlem-Forest Park,11/2/22,W,474
40990,69th,11/2/22,W,2105
41000,Cermak-Chinatown,11/2/22,W,2245
41010,Rockwell,11/2/22,W,979
41020,Logan Square,11/2/22,W,3818
41030,Polk,11/2/22,W,2195
41040,Kedzie-Cermak,11/2/22,W,656
41050,Linden,11/2/22,W,421
41060,Ashland-Orange,11/2/22,W,1115
41070,Kedzie-Lake,11/2/22,W,672
41080,47th-South Elevated,11/2/22,W,617
41090,Monroe/State,11/2/22,W,3468
41120,35-Bronzeville-IIT,11/2/22,W,1075
41130,Halsted-Orange,11/2/22,W,1847
41140,King Drive,11/2/22,W,247
41150,Kedzie-Midway,11/2/22,W,2436
41160,Clinton-Lake,11/2/22,W,2322
41170,Garfield-Dan Ryan,11/2/22,W,1578
41180,Kedzie-Brown,11/2/22,W,1204
41190,Jarvis,11/2/22,W,877
41200,Argyle,11/2/22,W,2313
41210,Wellington,11/2/22,W,1872
41220,Fullerton,11/2/22,W,8848
41230,47th-Dan Ryan,11/2/22,W,1368
41240,Addison-O'Hare,11/2/22,W,1576
41250,Central-Evanston,11/2/22,W,434
41260,Austin-Lake,11/2/22,W,1044
41270,43rd,11/2/22,W,532
41280,Jefferson Park,11/2/22,W,3958
41290,Kimball,11/2/22,W,2496
41300,Loyola,11/2/22,W,3149
41310,Paulina,11/2/22,W,1735
41320,Belmont-North Main,11/2/22,W,6377
41330,Montrose-O'Hare,11/2/22,W,1393
41340,LaSalle,11/2/22,W,1928
41350,Oak Park-Lake,11/2/22,W,690
41360,California-Lake,11/2/22,W,728
41380,Bryn Mawr,11/2/22,W,2184
41400,Roosevelt,11/2/22,W,6310
41410,Chicago/Milwaukee,11/2/22,W,2359
41420,Addison-North Main,11/2/22,W,3530
41430,87th,11/2/22,W,1841
41440,Addison-Brown,11/2/22,W,1293
41450,Chicago/State,11/2/22,W,6704
41460,Irving Park-Brown,11/2/22,W,1699
41480,Western-Brown,11/2/22,W,2077
41490,Harrison,11/2/22,W,1976
41500,Montrose-Brown,11/2/22,W,1355
41510,Morgan-Lake,11/2/22,W,2611
41660,Lake/State,11/2/22,W,8860
41670,Conservatory,11/2/22,W,575
41680,Oakton-Skokie,11/2/22,W,567
41690,Cermak-McCormick Place,11/2/22,W,922
41700,Washington/Wabash,11/2/22,W,6325
40010,Austin-Forest Park,11/3/22,W,886
40020,Harlem-Lake,11/3/22,W,1911
40030,Pulaski-Lake,11/3/22,W,620
40040,Quincy/Wells,11/3/22,W,4333
40050,Davis,11/3/22,W,1637
40060,Belmont-O'Hare,11/3/22,W,3234
40070,Jackson/Dearborn,11/3/22,W,3866
40080,Sheridan,11/3/22,W,2623
40090,Damen-Brown,11/3/22,W,1604
40100,Morse,11/3/22,W,2272
40120,35th/Archer,11/3/22,W,1889
40130,51st,11/3/22,W,555
40140,Dempster-Skokie,11/3/22,W,799
40150,Pulaski-Cermak,11/3/22,W,727
40160,LaSalle/Van Buren,11/3/22,W,1617
40170,Ashland-Lake,11/3/22,W,1834
40180,Oak Park-Forest Park,11/3/22,W,709
40190,Sox-35th-Dan Ryan,11/3/22,W,1897
40210,Damen-Cermak,11/3/22,W,1155
40220,Western-Forest Park,11/3/22,W,915
40230,Cumberland,11/3/22,W,2022
40240,79th,11/3/22,W,2915
40250,Kedzie-Homan-Forest Park,11/3/22,W,1069
40260,State/Lake,11/3/22,W,7170
40270,Main,11/3/22,W,523
40280,Central-Lake,11/3/22,W,1230
40290,Ashland/63rd,11/3/22,W,510
40300,Indiana,11/3/22,W,343
40310,Western-Orange,11/3/22,W,2563
40320,Division/Milwaukee,11/3/22,W,3513
40330,Grand/State,11/3/22,W,4623
40340,Berwyn,11/3/22,W,0
40350,UIC-Halsted,11/3/22,W,4670
40360,Southport,11/3/22,W,2095
40370,Washington/Dearborn,11/3/22,W,6636
40380,Clark/Lake,11/3/22,W,8854
40390,Forest Park,11/3/22,W,1440
40400,Noyes,11/3/22,W,607
40420,Cicero-Cermak,11/3/22,W,804
40430,Clinton-Forest Park,11/3/22,W,1886
40440,California-Cermak,11/3/22,W,985
40450,95th/Dan Ryan,11/3/22,W,4946
40460,Merchandise Mart,11/3/22,W,4106
40470,Racine,11/3/22,W,1349
40480,Cicero-Lake,11/3/22,W,652
40490,Grand/Milwaukee,11/3/22,W,1896
40510,Garfield-South Elevated,11/3/22,W,662
40520,Foster,11/3/22,W,506
40530,Diversey,11/3/22,W,3369
40540,Wilson,11/3/22,W,5479
40550,Irving Park-O'Hare,11/3/22,W,2254
40560,Jackson/State,11/3/22,W,4115
40570,California/Milwaukee,11/3/22,W,3021
40580,54th/Cermak,11/3/22,W,1553
40590,Damen/Milwaukee,11/3/22,W,3415
40600,Kostner,11/3/22,W,280
40610,Ridgeland,11/3/22,W,654
40630,Clark/Division,11/3/22,W,4442
40650,North/Clybourn,11/3/22,W,2773
40660,Armitage,11/3/22,W,2877
40670,Western/Milwaukee,11/3/22,W,3145
40680,Adams/Wabash,11/3/22,W,4850
40690,Dempster,11/3/22,W,481
40700,Laramie,11/3/22,W,677
40710,Chicago/Franklin,11/3/22,W,4086
40720,East 63rd-Cottage Grove,11/3/22,W,482
40730,Washington/Wells,11/3/22,W,4662
40740,Western-Cermak,11/3/22,W,829
40750,Harlem-O'Hare,11/3/22,W,1686
40760,Granville,11/3/22,W,2500
40770,Lawrence,11/3/22,W,0
40780,Central Park,11/3/22,W,664
40790,Monroe/Dearborn,11/3/22,W,3635
40800,Sedgwick,11/3/22,W,2594
40810,Medical Center,11/3/22,W,1816
40820,Rosemont,11/3/22,W,3499
40830,18th,11/3/22,W,1228
40840,South Boulevard,11/3/22,W,411
40850,Library,11/3/22,W,3089
40870,Francisco,11/3/22,W,952
40880,Thorndale,11/3/22,W,1678
40890,O'Hare Airport,11/3/22,W,7596
40900,Howard,11/3/22,W,3190
40910,63rd-Dan Ryan,11/3/22,W,1290
40920,Pulaski-Forest Park,11/3/22,W,876
40930,Midway Airport,11/3/22,W,5713
40940,Halsted/63rd,11/3/22,W,311
40960,Pulaski-Orange,11/3/22,W,3473
40970,Cicero-Forest Park,11/3/22,W,713
40980,Harlem-Forest Park,11/3/22,W,473
40990,69th,11/3/22,W,2190
41000,Cermak-Chinatown,11/3/22,W,2320
41010,Rockwell,11/3/22,W,991
41020,Logan Square,11/3/22,W,3997
41030,Polk,11/3/22,W,2233
41040,Kedzie-Cermak,11/3/22,W,691
41050,Linden,11/3/22,W,457
41060,Ashland-Orange,11/3/22,W,1176
41070,Kedzie-Lake,11/3/22,W,729
41080,47th-South Elevated,11/3/22,W,601
41090,Monroe/State,11/3/22,W,3694
41120,35-Bronzeville-IIT,11/3/22,W,1025
41130,Halsted-Orange,11/3/22,W,1865
41140,King Drive,11/3/22,W,224
41150,Kedzie-Midway,11/3/22,W,2523
41160,Clinton-Lake,11/3/22,W,2279
41170,Garfield-Dan Ryan,11/3/22,W,1618
41180,Kedzie-Brown,11/3/22,W,1219
41190,Jarvis,11/3/22,W,941
41200,Argyle,11/3/22,W,2466
41210,Wellington,11/3/22,W,1947
41220,Fullerton,11/3/22,W,9566
41230,47th-Dan Ryan,11/3/22,W,1410
41240,Addison-O'Hare,11/3/22,W,1613
41250,Central-Evanston,11/3/22,W,436
41260,Austin-Lake,11/3/22,W,1107
41270,43rd,11/3/22,W,564
41280,Jefferson Park,11/3/22,W,3973
41290,Kimball,11/3/22,W,2499
41300,Loyola,11/3/22,W,3353
41310,Paulina,11/3/22,W,1742
41320,Belmont-North Main,11/3/22,W,6706
41330,Montrose-O'Hare,11/3/22,W,1360
41340,LaSalle,11/3/22,W,2084
41350,Oak Park-Lake,11/3/22,W,735
41360,California-Lake,11/3/22,W,668
41380,Bryn Mawr,11/3/22,W,2199
41400,Roosevelt,11/3/22,W,6409
41410,Chicago/Milwaukee,11/3/22,W,2327
41420,Addison-North Main,11/3/22,W,3762
41430,87th,11/3/22,W,1916
41440,Addison-Brown,11/3/22,W,1325
41450,Chicago/State,11/3/22,W,6462
41460,Irving Park-Brown,11/3/22,W,1617
41480,Western-Brown,11/3/22,W,2075
41490,Harrison,11/3/22,W,2296
41500,Montrose-Brown,11/3/22,W,1361
41510,Morgan-Lake,11/3/22,W,2766
41660,Lake/State,11/3/22,W,9014
41670,Conservatory,11/3/22,W,625
41680,Oakton-Skokie,11/3/22,W,544
41690,Cermak-McCormick Place,11/3/22,W,931
41700,Washington/Wabash,11/3/22,W,6329
40010,Austin-Forest Park,11/4/22,W,741
40020,Harlem-Lake,11/4/22,W,1736
40030,Pulaski-Lake,11/4/22,W,649
40040,Quincy/Wells,11/4/22,W,2632
40050,Davis,11/4/22,W,1548
40060,Belmont-O'Hare,11/4/22,W,2937
40070,Jackson/Dearborn,11/4/22,W,2856
40080,Sheridan,11/4/22,W,2368
40090,Damen-Brown,11/4/22,W,1419
40100,Morse,11/4/22,W,2323
40120,35th/Archer,11/4/22,W,1739
40130,51st,11/4/22,W,493
40140,Dempster-Skokie,11/4/22,W,723
40150,Pulaski-Cermak,11/4/22,W,788
40160,LaSalle/Van Buren,11/4/22,W,1125
40170,Ashland-Lake,11/4/22,W,1599
40180,Oak Park-Forest Park,11/4/22,W,588
40190,Sox-35th-Dan Ryan,11/4/22,W,1663
40210,Damen-Cermak,11/4/22,W,1093
40220,Western-Forest Park,11/4/22,W,792
40230,Cumberland,11/4/22,W,1722
40240,79th,11/4/22,W,2973
40250,Kedzie-Homan-Forest Park,11/4/22,W,968
40260,State/Lake,11/4/22,W,6188
40270,Main,11/4/22,W,522
40280,Central-Lake,11/4/22,W,1115
40290,Ashland/63rd,11/4/22,W,543
40300,Indiana,11/4/22,W,316
40310,Western-Orange,11/4/22,W,2417
40320,Division/Milwaukee,11/4/22,W,2909
40330,Grand/State,11/4/22,W,5167
40340,Berwyn,11/4/22,W,0
40350,UIC-Halsted,11/4/22,W,4273
40360,Southport,11/4/22,W,1629
40370,Washington/Dearborn,11/4/22,W,5842
40380,Clark/Lake,11/4/22,W,6889
40390,Forest Park,11/4/22,W,1152
40400,Noyes,11/4/22,W,624
40420,Cicero-Cermak,11/4/22,W,777
40430,Clinton-Forest Park,11/4/22,W,1302
40440,California-Cermak,11/4/22,W,1008
40450,95th/Dan Ryan,11/4/22,W,4748
40460,Merchandise Mart,11/4/22,W,2566
40470,Racine,11/4/22,W,1412
40480,Cicero-Lake,11/4/22,W,658
40490,Grand/Milwaukee,11/4/22,W,1530
40510,Garfield-South Elevated,11/4/22,W,588
40520,Foster,11/4/22,W,463
40530,Diversey,11/4/22,W,2557
40540,Wilson,11/4/22,W,5032
40550,Irving Park-O'Hare,11/4/22,W,2149
40560,Jackson/State,11/4/22,W,2691
40570,California/Milwaukee,11/4/22,W,2637
40580,54th/Cermak,11/4/22,W,1484
40590,Damen/Milwaukee,11/4/22,W,2963
40600,Kostner,11/4/22,W,287
40610,Ridgeland,11/4/22,W,538
40630,Clark/Division,11/4/22,W,4188
40650,North/Clybourn,11/4/22,W,2927
40660,Armitage,11/4/22,W,2415
40670,Western/Milwaukee,11/4/22,W,2572
40680,Adams/Wabash,11/4/22,W,3438
40690,Dempster,11/4/22,W,391
40700,Laramie,11/4/22,W,592
40710,Chicago/Franklin,11/4/22,W,3401
40720,East 63rd-Cottage Grove,11/4/22,W,459
40730,Washington/Wells,11/4/22,W,2868
40740,Western-Cermak,11/4/22,W,843
40750,Harlem-O'Hare,11/4/22,W,1413
40760,Granville,11/4/22,W,2503
40770,Lawrence,11/4/22,W,0
40780,Central Park,11/4/22,W,620
40790,Monroe/Dearborn,11/4/22,W,2703
40800,Sedgwick,11/4/22,W,2096
40810,Medical Center,11/4/22,W,1541
40820,Rosemont,11/4/22,W,3289
40830,18th,11/4/22,W,1182
40840,South Boulevard,11/4/22,W,328
40850,Library,11/4/22,W,2283
40870,Francisco,11/4/22,W,753
40880,Thorndale,11/4/22,W,1510
40890,O'Hare Airport,11/4/22,W,8677
40900,Howard,11/4/22,W,2965
40910,63rd-Dan Ryan,11/4/22,W,1177
40920,Pulaski-Forest Park,11/4/22,W,906
40930,Midway Airport,11/4/22,W,5554
40940,Halsted/63rd,11/4/22,W,286
40960,Pulaski-Orange,11/4/22,W,3102
40970,Cicero-Forest Park,11/4/22,W,679
40980,Harlem-Forest Park,11/4/22,W,385
40990,69th,11/4/22,W,2049
41000,Cermak-Chinatown,11/4/22,W,2691
41010,Rockwell,11/4/22,W,827
41020,Logan Square,11/4/22,W,3554
41030,Polk,11/4/22,W,1928
41040,Kedzie-Cermak,11/4/22,W,626
41050,Linden,11/4/22,W,313
41060,Ashland-Orange,11/4/22,W,1042
41070,Kedzie-Lake,11/4/22,W,679
41080,47th-South Elevated,11/4/22,W,510
41090,Monroe/State,11/4/22,W,2979
41120,35-Bronzeville-IIT,11/4/22,W,1077
41130,Halsted-Orange,11/4/22,W,1658
41140,King Drive,11/4/22,W,214
41150,Kedzie-Midway,11/4/22,W,2226
41160,Clinton-Lake,11/4/22,W,1917
41170,Garfield-Dan Ryan,11/4/22,W,1595
41180,Kedzie-Brown,11/4/22,W,1162
41190,Jarvis,11/4/22,W,908
41200,Argyle,11/4/22,W,2433
41210,Wellington,11/4/22,W,1462
41220,Fullerton,11/4/22,W,6752
41230,47th-Dan Ryan,11/4/22,W,1370
41240,Addison-O'Hare,11/4/22,W,1471
41250,Central-Evanston,11/4/22,W,419
41260,Austin-Lake,11/4/22,W,990
41270,43rd,11/4/22,W,548
41280,Jefferson Park,11/4/22,W,3568
41290,Kimball,11/4/22,W,2346
41300,Loyola,11/4/22,W,3546
41310,Paulina,11/4/22,W,1315
41320,Belmont-North Main,11/4/22,W,6042
41330,Montrose-O'Hare,11/4/22,W,1273
41340,LaSalle,11/4/22,W,1823
41350,Oak Park-Lake,11/4/22,W,555
41360,California-Lake,11/4/22,W,600
41380,Bryn Mawr,11/4/22,W,2130
41400,Roosevelt,11/4/22,W,6187
41410,Chicago/Milwaukee,11/4/22,W,1996
41420,Addison-North Main,11/4/22,W,3677
41430,87th,11/4/22,W,1888
41440,Addison-Brown,11/4/22,W,1031
41450,Chicago/State,11/4/22,W,6789
41460,Irving Park-Brown,11/4/22,W,1342
41480,Western-Brown,11/4/22,W,1962
41490,Harrison,11/4/22,W,2319
41500,Montrose-Brown,11/4/22,W,1183
41510,Morgan-Lake,11/4/22,W,2567
41660,Lake/State,11/4/22,W,8277
41670,Conservatory,11/4/22,W,565
41680,Oakton-Skokie,11/4/22,W,454
41690,Cermak-McCormick Place,11/4/22,W,988
41700,Washington/Wabash,11/4/22,W,5711
40010,Austin-Forest Park,11/5/22,A,357
40020,Harlem-Lake,11/5/22,A,1037
40030,Pulaski-Lake,11/5/22,A,418
40040,Quincy/Wells,11/5/22,A,1054
40050,Davis,11/5/22,A,1407
40060,Belmont-O'Hare,11/5/22,A,1611
40070,Jackson/Dearborn,11/5/22,A,1793
40080,Sheridan,11/5/22,A,1847
40090,Damen-Brown,11/5/22,A,812
40100,Morse,11/5/22,A,1647
40120,35th/Archer,11/5/22,A,843
40130,51st,11/5/22,A,315
40140,Dempster-Skokie,11/5/22,A,328
40150,Pulaski-Cermak,11/5/22,A,455
40160,LaSalle/Van Buren,11/5/22,A,372
40170,Ashland-Lake,11/5/22,A,1058
40180,Oak Park-Forest Park,11/5/22,A,246
40190,Sox-35th-Dan Ryan,11/5/22,A,1017
40210,Damen-Cermak,11/5/22,A,689
40220,Western-Forest Park,11/5/22,A,492
40230,Cumberland,11/5/22,A,967
40240,79th,11/5/22,A,2061
40250,Kedzie-Homan-Forest Park,11/5/22,A,660
40260,State/Lake,11/5/22,A,4700
40270,Main,11/5/22,A,475
40280,Central-Lake,11/5/22,A,703
40290,Ashland/63rd,11/5/22,A,311
40300,Indiana,11/5/22,A,171
40310,Western-Orange,11/5/22,A,1175
40320,Division/Milwaukee,11/5/22,A,1968
40330,Grand/State,11/5/22,A,5720
40340,Berwyn,11/5/22,A,0
40350,UIC-Halsted,11/5/22,A,1641
40360,Southport,11/5/22,A,1380
40370,Washington/Dearborn,11/5/22,A,3810
40380,Clark/Lake,11/5/22,A,3606
40390,Forest Park,11/5/22,A,547
40400,Noyes,11/5/22,A,474
40420,Cicero-Cermak,11/5/22,A,533
40430,Clinton-Forest Park,11/5/22,A,785
40440,California-Cermak,11/5/22,A,521
40450,95th/Dan Ryan,11/5/22,A,2847
40460,Merchandise Mart,11/5/22,A,1438
40470,Racine,11/5/22,A,685
40480,Cicero-Lake,11/5/22,A,443
40490,Grand/Milwaukee,11/5/22,A,1072
40510,Garfield-South Elevated,11/5/22,A,399
40520,Foster,11/5/22,A,506
40530,Diversey,11/5/22,A,1770
40540,Wilson,11/5/22,A,3779
40550,Irving Park-O'Hare,11/5/22,A,1147
40560,Jackson/State,11/5/22,A,2126
40570,California/Milwaukee,11/5/22,A,1631
40580,54th/Cermak,11/5/22,A,743
40590,Damen/Milwaukee,11/5/22,A,2304
40600,Kostner,11/5/22,A,147
40610,Ridgeland,11/5/22,A,238
40630,Clark/Division,11/5/22,A,3612
40650,North/Clybourn,11/5/22,A,2454
40660,Armitage,11/5/22,A,1498
40670,Western/Milwaukee,11/5/22,A,1496
40680,Adams/Wabash,11/5/22,A,2810
40690,Dempster,11/5/22,A,374
40700,Laramie,11/5/22,A,304
40710,Chicago/Franklin,11/5/22,A,2013
40720,East 63rd-Cottage Grove,11/5/22,A,334
40730,Washington/Wells,11/5/22,A,772
40740,Western-Cermak,11/5/22,A,465
40750,Harlem-O'Hare,11/5/22,A,663
40760,Granville,11/5/22,A,2034
40770,Lawrence,11/5/22,A,0
40780,Central Park,11/5/22,A,369
40790,Monroe/Dearborn,11/5/22,A,1388
40800,Sedgwick,11/5/22,A,1567
40810,Medical Center,11/5/22,A,690
40820,Rosemont,11/5/22,A,2129
40830,18th,11/5/22,A,907
40840,South Boulevard,11/5/22,A,265
40850,Library,11/5/22,A,1358
40870,Francisco,11/5/22,A,479
40880,Thorndale,11/5/22,A,1117
40890,O'Hare Airport,11/5/22,A,5299
40900,Howard,11/5/22,A,2272
40910,63rd-Dan Ryan,11/5/22,A,828
40920,Pulaski-Forest Park,11/5/22,A,684
40930,Midway Airport,11/5/22,A,2563
40940,Halsted/63rd,11/5/22,A,158
40960,Pulaski-Orange,11/5/22,A,1226
40970,Cicero-Forest Park,11/5/22,A,415
40980,Harlem-Forest Park,11/5/22,A,221
40990,69th,11/5/22,A,1376
41000,Cermak-Chinatown,11/5/22,A,2934
41010,Rockwell,11/5/22,A,509
41020,Logan Square,11/5/22,A,2272
41030,Polk,11/5/22,A,565
41040,Kedzie-Cermak,11/5/22,A,394
41050,Linden,11/5/22,A,262
41060,Ashland-Orange,11/5/22,A,557
41070,Kedzie-Lake,11/5/22,A,391
41080,47th-South Elevated,11/5/22,A,345
41090,Monroe/State,11/5/22,A,2515
41120,35-Bronzeville-IIT,11/5/22,A,661
41130,Halsted-Orange,11/5/22,A,705
41140,King Drive,11/5/22,A,128
41150,Kedzie-Midway,11/5/22,A,1063
41160,Clinton-Lake,11/5/22,A,1060
41170,Garfield-Dan Ryan,11/5/22,A,1120
41180,Kedzie-Brown,11/5/22,A,822
41190,Jarvis,11/5/22,A,751
41200,Argyle,11/5/22,A,2189
41210,Wellington,11/5/22,A,880
41220,Fullerton,11/5/22,A,5538
41230,47th-Dan Ryan,11/5/22,A,839
41240,Addison-O'Hare,11/5/22,A,705
41250,Central-Evanston,11/5/22,A,3351
41260,Austin-Lake,11/5/22,A,517
41270,43rd,11/5/22,A,258
41280,Jefferson Park,11/5/22,A,2047
41290,Kimball,11/5/22,A,1631
41300,Loyola,11/5/22,A,2672
41310,Paulina,11/5/22,A,1038
41320,Belmont-North Main,11/5/22,A,5763
41330,Montrose-O'Hare,11/5/22,A,648
41340,LaSalle,11/5/22,A,946
41350,Oak Park-Lake,11/5/22,A,312
41360,California-Lake,11/5/22,A,307
41380,Bryn Mawr,11/5/22,A,1513
41400,Roosevelt,11/5/22,A,5411
41410,Chicago/Milwaukee,11/5/22,A,1149
41420,Addison-North Main,11/5/22,A,3902
41430,87th,11/5/22,A,1202
41440,Addison-Brown,11/5/22,A,531
41450,Chicago/State,11/5/22,A,5850
41460,Irving Park-Brown,11/5/22,A,841
41480,Western-Brown,11/5/22,A,1371
41490,Harrison,11/5/22,A,2142
41500,Montrose-Brown,11/5/22,A,755
41510,Morgan-Lake,11/5/22,A,2155
41660,Lake/State,11/5/22,A,6723
41670,Conservatory,11/5/22,A,466
41680,Oakton-Skokie,11/5/22,A,189
41690,Cermak-McCormick Place,11/5/22,A,838
41700,Washington/Wabash,11/5/22,A,4006
40010,Austin-Forest Park,11/6/22,U,319
40020,Harlem-Lake,11/6/22,U,953
40030,Pulaski-Lake,11/6/22,U,402
40040,Quincy/Wells,11/6/22,U,1049
40050,Davis,11/6/22,U,919
40060,Belmont-O'Hare,11/6/22,U,1356
